mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00639810562133789,0.0004933774787758229,13.92677435874939,0.27100450569480633,cosine,33,0.1750665231712778,0.1115924001457882,0.19660352022292005,0.1826609029832319,0.18377415310563427,0.16993949992577045,0.02998290220395447,129
0.006002235412597656,0.000012476742890492472,13.10911421775818,0.27113977872625256,cosine,47,0.17290263901051728,0.1941262329285528,0.175147102292745,0.15188344811700616,0.15558121399317815,0.16992812726839987,0.015186033742568427,130
0.005999326705932617,3.9895058943465975e-7,12.584611463546754,0.1894924511838644,cosine,79,0.18801528491028563,0.1832375777398818,0.1820597287890685,0.15048492712816686,0.14342513698423354,0.16944453111032726,0.018605051455703132,131
0.0067996978759765625,0.0007460483912028952,13.906030702590943,0.24283674407083375,cosine,31,0.1775188059208186,0.09397648622154164,0.21283437744374956,0.18155245715106905,0.17891640986854185,0.16895970732114413,0.03969494065387854,132
0.006000947952270508,1.2830375716279708e-6,12.602852392196656,0.22635912116457343,cosine,81,0.18266859998453877,0.18129147060050488,0.18659576756756113,0.14973648663696093,0.1436124326718019,0.1687809514922735,0.018236740509422925,133
0.0063994407653808595,0.0004895517929281143,12.70939235687256,0.19452702207694378,cosine,83,0.182202944695801,0.1767590134329774,0.1845810214026843,0.14915232609299334,0.1429396138797404,0.1671269839008393,0.017508976005247853,134
0.006506156921386719,0.000446429794307487,13.865110874176025,0.2630407900487225,cosine,35,0.17041196794624558,0.14483718055043215,0.18816737912708226,0.1640346359909176,0.1670699710945288,0.1669042269418413,0.01385382580803637,135
0.0067116737365722655,0.00039871831547734396,13.907830190658569,0.23199073808445608,cosine,25,0.14410090683754062,0.13732558686865937,0.2140787544392354,0.1592707761389741,0.17372820311355752,0.1657008454795934,0.027268732967242817,136
0.006514501571655273,0.0004481060138912477,12.668952989578248,0.2841178721475049,cosine,87,0.18316464357475892,0.17276400687496762,0.17484165177885835,0.1477881143308324,0.14293476729200305,0.16429863677028406,0.015923291993400417,137
0.006609296798706055,0.0004979724297358413,12.736804866790772,0.22206787659085256,cosine,85,0.1813199415086093,0.17261291533340195,0.1775866458694817,0.14776039845451783,0.1407496786766801,0.16400591596853817,0.016510975473211356,138
0.0068016529083251955,0.0004006883778233164,12.538836336135864,0.2649398313117766,cosine,89,0.1759066949207947,0.17369591123403538,0.1753951974359652,0.14792951775497787,0.14391542629083487,0.1633685495273216,0.014319828597919946,139
0.006396579742431641,0.0004901431949531644,13.839562702178956,0.15314580652173782,cosine,27,0.13746774500185233,0.10286690008623245,0.20477710834072826,0.18067326333501987,0.18732095892613565,0.16262119513799372,0.037192333474039704,140
0.0066014289855957035,0.0004912412552949568,12.554959535598755,0.2559387850203832,cosine,91,0.17478209675637812,0.1748874471322175,0.1751824397720667,0.14455289343535094,0.14359398675175628,0.1625997727695539,0.015130295593388328,141
0.00719919204711914,0.00040381014920660735,13.9532066822052,0.24849623446230873,cosine,29,0.15937123286459198,0.09187104977590876,0.21609074028917097,0.17282497972424749,0.1715152261659636,0.16233464576397655,0.040144608697305496,142
0.006600809097290039,0.0004900389240578589,12.656758069992065,0.1992517487184191,cosine,93,0.17829041783711685,0.17154918514874962,0.176118955327781,0.14343329911897051,0.13937957388330302,0.1617542862631842,0.016804842950561,143
0.006402254104614258,0.0004875595236910844,12.578243684768676,0.33491707603074233,cosine,95,0.17770272303201062,0.17000732745543312,0.1738258433373634,0.14346290388219474,0.13609015377569955,0.1602177902965403,0.01702707303649426,144
0.006400299072265625,0.0004894345277873232,12.466210079193115,0.2482908075628892,cosine,97,0.1761656602622751,0.16938809476346117,0.17421017835764896,0.1425778257780811,0.13848856487984762,0.1601660648082628,0.016232868951013717,145
0.005999565124511719,6.91002690610382e-7,12.518027877807617,0.2560935635660635,cosine,99,0.17662915258884349,0.1675351613338456,0.17358655673228174,0.14105163402328258,0.1404236873563376,0.1598452384069182,0.01587485263015821,146
0.16037111282348632,0.0036509010982186526,0.8331583976745606,0.007705681032764975,manhattan,3,-0.701537812910596,0.3416404204716046,0.3977789172410573,0.31487829344550433,0.4108210984864984,0.15271618334681372,0.42858201040397936,147
0.16061911582946778,0.004050510471180929,0.8651958465576172,0.021595557540717465,euclidean,3,-0.8383970835782775,0.3048533043482904,0.253948882671693,0.24530022991582356,0.3820617129960373,0.06955340927071336,0.4565720564299045,148
0.1601050853729248,0.0018263847844940738,0.7288064002990723,0.018232802784912138,manhattan,1,-1.6542431889784468,0.35811533238628823,0.3553161624853487,0.349832915704438,0.6629436893285539,0.01439298218523639,0.842835489208296,149
0.1596013069152832,0.00048813882069214125,0.7491475105285644,0.013669081839263459,euclidean,1,-1.6822735141120808,0.3466026167330787,0.17548464418043286,0.34978668404912583,0.6816688343829336,-0.025746146953301952,0.84435551922691,150
