mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.19495029449462892,0.003120811566811997,0.8453389167785644,0.06239961629186676,euclidean,29,0.8191128592823418,0.8061401522982969,0.8098436701147425,0.8110903209550541,0.8113122599551794,0.8114998525211229,0.004233913217403807,81,0.8238215544514372,0.8272069664322792,0.8262756490149759,0.8263932518023261,0.8258249810654834,0.8259044805533003,0.0011329637364136545
0.01694149971008301,0.005101740330719871,48.09303069114685,3.3204004942821324,cosine,4,0.8225505481397433,0.8073344021696022,0.8078074721888251,0.803315118016903,0.8126652519542655,0.8107345584938679,0.006610933108227523,82,0.8951281727550154,0.896976484026317,0.8960582933441673,0.8964881320343456,0.8967604910133227,0.8962823146346336,0.0006534697563592779
0.1999042510986328,0.007618082540646082,1.4786034107208252,0.08172843604140187,manhattan,51,0.8195493279424924,0.8051234727037848,0.8087650575497296,0.8091841315838845,0.810639202128477,0.8106522383816737,0.004805047587283607,83,0.8170134172215807,0.8200009182934463,0.819499035969863,0.8200649964672808,0.8189139149089972,0.8190984565722335,0.0011216545903279039
0.22161855697631835,0.016763343100170257,0.8997994899749756,0.048491317497730786,euclidean,30,0.8177789174037383,0.8048056125219893,0.8082249711998141,0.8097238928061541,0.8098963947349129,0.8100859577333217,0.0042589663079494865,84,0.8218309686536949,0.8252958136954394,0.8245000350820426,0.824651320880882,0.8241557550797046,0.8240867786783527,0.0011869870292011886
0.19270262718200684,0.003954849536191188,1.3918010711669921,0.1504232604067283,manhattan,52,0.8185416683038841,0.8042585525618842,0.8080332035853899,0.8083207678613442,0.8095139028059514,0.8097336190236908,0.004743288335524358,85,0.81584048269646,0.8190391691425494,0.8185262767627929,0.8190214890605059,0.8178399816653013,0.8180534798655218,0.0011895461327971109
0.205078125,0.008461000963144926,1.4754063606262207,0.10875193034675712,manhattan,53,0.8176314407226464,0.8034771042757369,0.8071830621206797,0.8072363860704828,0.8085170812965722,0.8088090148972237,0.0047215797654184665,86,0.8147441360530893,0.8181257786951565,0.8175624033645046,0.8179098602927256,0.8167951187667162,0.8170274594344384,0.0012278965209803463
0.20622673034667968,0.01945904389062858,0.8740880966186524,0.04863964343493959,euclidean,31,0.8164897613769256,0.803268126472868,0.8067840634823864,0.8083832111103958,0.8086488894583318,0.8087148103801816,0.004334935197092693,87,0.8200374256063079,0.8234264511383345,0.8228033000630007,0.8230691444121032,0.8222930416143474,0.8223258725668188,0.0012024749980514646
0.1978076934814453,0.00775006735786504,1.4013070106506347,0.04099990052388017,manhattan,54,0.8168778777005181,0.8026365447210313,0.8063920002987665,0.8062555146015411,0.8074853633815624,0.807929460140684,0.004763448936007035,88,0.8137410612979292,0.8171343100494819,0.816570816993779,0.8168982835758583,0.8157481819613003,0.8160185307756697,0.0012315765625808526
0.21396393775939943,0.014064339999216111,0.9517908096313477,0.05411426107460168,euclidean,32,0.8150355911293673,0.8018888936923311,0.8052343599233103,0.8067750215751197,0.8071780817478327,0.8072223896135922,0.004327739827357386,89,0.8181947509239129,0.8215899456630549,0.8209445289419138,0.8213204398666187,0.8205506180737725,0.8205200566938545,0.0012143667683776134
0.1975113868713379,0.007176950240922535,1.528139352798462,0.13069551473724475,manhattan,55,0.8159799497812353,0.8017227763758727,0.8055828752057443,0.8051994877467151,0.8066101415082562,0.8070190461235647,0.004772606210002015,90,0.8126663121892487,0.8161980133028423,0.8155605879782635,0.8158670386918982,0.814735216333413,0.8150054336991331,0.0012662789906745203
0.01194448471069336,0.002885837156193751,44.64245047569275,4.987328020866618,cosine,5,0.8178005961876331,0.8022482561049428,0.8041912285972574,0.8001129378992816,0.8092651465561673,0.8067236330690564,0.0063135055989975266,91,0.8782160537003232,0.8808684598985255,0.8797588489821314,0.8808634377349295,0.8797917954521797,0.8798997191536178,0.0009729782550472677
0.19726181030273438,0.010999983074666944,1.4579261302948,0.13788681173702402,manhattan,56,0.8151000085902295,0.8008768638610979,0.8048151650304528,0.8042994382820967,0.8056457889642825,0.806147452945632,0.004761705112738108,92,0.8116333027374187,0.8153389184218862,0.8146237967149166,0.8148813851882805,0.8136415823997987,0.8140237970924602,0.0013179948659173993
0.20197219848632814,0.014462083657740724,0.9133512496948242,0.07319955039060001,euclidean,33,0.8136249474322764,0.8004651341387591,0.8037406791655408,0.8053820611624124,0.8057700918403419,0.8057965827478661,0.0043383616114030495,93,0.8163324539764314,0.819807300331492,0.8191159936234667,0.8196195224054574,0.818906073667402,0.8187562688008498,0.001255117190814623
0.19738965034484862,0.007448963000976536,1.4684115409851075,0.08601652336155476,manhattan,57,0.8144041853354476,0.8000725517451138,0.8040872440451001,0.8032955684287084,0.8047102359028109,0.805313957091436,0.004817629634958524,94,0.8107296855091065,0.8145003564285914,0.8137229731996618,0.8139177844701343,0.8126398193744462,0.813102123796388,0.0013302631029616875
0.19972896575927734,0.006918064729313153,1.5399653911590576,0.09019200646427136,manhattan,58,0.8136935781825674,0.7992607230663215,0.8032875422585752,0.8023433994303106,0.8040643326399465,0.8045299151155442,0.004863706690510977,95,0.8098539635589646,0.813588106244278,0.812699106213082,0.8130110377120032,0.8117336420347172,0.812177171152609,0.0013078607785781352
0.2073812961578369,0.011468187594427541,0.9438363552093506,0.09130619787326469,euclidean,34,0.8120130380005138,0.7991036162941945,0.8022488067656417,0.8038779358841045,0.8043797535360111,0.8043246300960931,0.004263384055800606,96,0.8144972819752343,0.8181848753939808,0.8173206984103051,0.817743323054072,0.8172590128994421,0.8170010383466069,0.0012953753228384783
0.20221905708312987,0.014602360982193112,1.5747867107391358,0.10211177196711207,manhattan,59,0.8130282706893134,0.7984103894759494,0.8026445055743642,0.8013009669483565,0.8033678527747844,0.8037503970925537,0.004938899959691528,97,0.8089341633861922,0.8127151186460484,0.8118238313330675,0.811999698278087,0.8109129442985443,0.8112771511883878,0.0013046779209105709
0.015199232101440429,0.003762016789257185,46.16017136573792,2.9366402154654923,cosine,6,0.8134089708757223,0.7965297497392652,0.8015148303936004,0.7977431613150336,0.8058870837992902,0.8030167592245825,0.006138155152059727,98,0.864125053456477,0.8673219104522174,0.8667798225901663,0.8679917796882299,0.8669954388836306,0.8666428010141443,0.0013238666273797058
0.2045544147491455,0.009149846483388019,1.536159610748291,0.0541692675504239,manhattan,60,0.812336767617786,0.7975419025274708,0.8021372960390669,0.8004703956893502,0.8024599692109853,0.8029892662169319,0.004987990995248941,99,0.8080796763756413,0.8117838421169713,0.8109707890754725,0.811183882768687,0.8099689992970545,0.8103974379267653,0.0012980694800377433
0.21507539749145507,0.015468632008928963,0.981270170211792,0.09228103533778037,euclidean,35,0.8107180136289657,0.7978320757067774,0.8010271875012853,0.8023360026640416,0.8030069961884535,0.8029840551379047,0.004256919901716304,100,0.81282163982908,0.8165726058877464,0.8157090271763556,0.8159418626385775,0.8155914716785009,0.8153273214420521,0.0012978681900345504
0.19622340202331542,0.00501483864926461,1.5458606719970702,0.12750384696743788,manhattan,61,0.8116554112419825,0.7967043265708093,0.8016169252535118,0.7996745398036396,0.8016315733666124,0.8022565552473111,0.005032539516313159,101,0.8071525502284589,0.8109325674430385,0.8101938135481668,0.810498397376737,0.8090549605638183,0.809566457832044,0.0013577128822261767
0.2087942600250244,0.010354395595565717,1.0335004329681396,0.07227781742035294,euclidean,36,0.8097237023804507,0.7964213034282546,0.7997802265151599,0.8010446441070153,0.8015588046460813,0.8017057362153924,0.004390426643808198,102,0.8113173772929114,0.814836325145692,0.8140068824087958,0.8143984556657173,0.8139617708332763,0.8137041622692787,0.0012343889401313925
0.20421252250671387,0.009398709827559948,1.6356023788452148,0.0676776008126422,manhattan,62,0.8108288896526248,0.7958427958839249,0.8009866865813217,0.7988769867342113,0.8010327736267181,0.8015136264957601,0.005027786827164456,103,0.806285874526093,0.8101664287569805,0.8094285858473036,0.8097341000436706,0.8082656776317899,0.8087761333611676,0.001395583735674149
0.19405884742736818,0.004491960350248769,1.5498433113098145,0.07312684185705784,manhattan,63,0.8101452544076455,0.7950349103949301,0.8002686738471039,0.798211499076041,0.8003415330313901,0.8008003741514221,0.00505495546713421,104,0.8055014376210601,0.8093721783144308,0.8085517882227906,0.8089662438070153,0.8074695375134253,0.8079722370957445,0.001388619543348955
0.005998039245605468,0.0010961946633436298,32.13823971748352,1.8698867769953142,cosine,1,0.8129157117266557,0.8088934676123916,0.7856860706806121,0.7955536121343922,0.7995601257613647,0.8005217975830832,0.009689173741324294,105,0.9952798393097805,0.9953719652485244,0.995024430709617,0.9955641294693293,0.9951593834975774,0.9952799496469659,0.0001838755983077902
0.20703182220458985,0.018118397060536893,1.009444570541382,0.0898585715395745,euclidean,37,0.8083755092940093,0.7950100183088896,0.7983568514595445,0.7996019400482652,0.8000362500392844,0.8002761138299984,0.004416504995867071,106,0.8097197406228385,0.8130760149326668,0.812309215243818,0.8128366243752492,0.8123027899828179,0.8120488770314781,0.0012027204436102232
0.19991450309753417,0.00822305731359996,1.6183335304260253,0.0804122686204824,manhattan,64,0.8094844552336883,0.7941972788642835,0.7996192862930915,0.7976711869101262,0.7996995370061207,0.800134348861462,0.005083203850343483,107,0.8046738233160605,0.8084936752667035,0.8077995661873514,0.8082339860323373,0.806686700933589,0.8071775503472083,0.0013960463501810798
0.19631500244140626,0.0034078356427135726,1.6133832454681396,0.14274684700318088,manhattan,65,0.8088597682342302,0.7933185943201899,0.798924522645974,0.7970632754959243,0.7989404782233237,0.7994213277839284,0.005145210512725799,108,0.8038350986346684,0.8076872363987436,0.8070082988355907,0.8075623493693522,0.8058060949517987,0.8063798156380309,0.0014357901137619898
0.2078474521636963,0.012936206238367103,1.005333709716797,0.056262458516234,euclidean,38,0.8070276787547616,0.7935989571727234,0.7971969328526505,0.7981837000158577,0.7983502604947217,0.798871505858143,0.004424294165535311,109,0.8081800320652364,0.8113820004850644,0.8107686604718897,0.8112582655688341,0.8107008190389875,0.8104579555260024,0.001169513641944518
0.20383896827697753,0.019800940644064745,1.7032472133636474,0.19321982808695737,manhattan,66,0.8083557821847966,0.7924942998918904,0.7982146263117751,0.7964224250893706,0.798174702948106,0.7987323672851877,0.005242870917918055,110,0.8030435795560443,0.8069443243756295,0.8062748058755226,0.8067460072789209,0.8049362303888694,0.8055889894949975,0.0014526646623859109
0.014050006866455078,0.004038792650098991,46.02033939361572,3.759959494182158,cosine,7,0.8090025987074151,0.7919911448614083,0.7971010227280153,0.7930863742038642,0.8011980786806056,0.7984758438362617,0.006184027287420241,111,0.8526935726861437,0.8556826549959313,0.8554293815381036,0.85681376062683,0.8560789734780484,0.8553396686650114,0.0014033553128594582
0.1955031394958496,0.0072858548500313045,1.634523296356201,0.19664516136587987,manhattan,67,0.807649760743059,0.7918055475836392,0.7974449706696686,0.7957605859294925,0.7976305110102444,0.7980582751872207,0.005233195929828723,112,0.8022352804330434,0.8063181529771695,0.8054365370626538,0.8060280991984979,0.804237914522181,0.8048511968387091,0.001489887008843823
0.20308318138122558,0.007550579576002446,1.0260112762451172,0.1049660636298493,euclidean,39,0.8056066341044015,0.7923181224779453,0.7957584339553778,0.7967322069118798,0.797031726373231,0.7974894247645671,0.004391142235948908,113,0.8065467639067949,0.8097650727996181,0.8092398548104057,0.8098206631816315,0.8092675584624391,0.8089279826321778,0.0012149384453512449
0.20061392784118653,0.005850798299470403,1.7149930953979493,0.16168498949751478,manhattan,68,0.8069923744035304,0.7910120155305209,0.7967431511152434,0.7952034024574051,0.7969539102490661,0.7973809707511532,0.005258776835076422,114,0.801456917011914,0.805560600673288,0.8047096356746997,0.8052320212705166,0.8034311463453064,0.804078064195145,0.0014978203587354118
0.2016231060028076,0.02194940403252564,1.6933313369750977,0.2595581469206035,manhattan,69,0.8063559643048798,0.7902615121898826,0.7959355659694379,0.7943635422591951,0.7964360337169767,0.7966705236880745,0.005306609087421839,115,0.8007179269746931,0.8048149535364303,0.8038994843524734,0.8042443081282685,0.8028211656307769,0.8032995677245285,0.0014451689226089347
0.20685844421386718,0.00859725365789938,1.1194303512573243,0.09411641380813542,euclidean,40,0.8043485829762326,0.7907960233680151,0.7942669611620549,0.7952255102107209,0.7957099587184263,0.79606940728709,0.004482042071027887,116,0.8050128927922645,0.8081853572339793,0.8077527624933647,0.808422092829581,0.8078046441625021,0.8074355499023383,0.0012362523897374547
0.21136074066162108,0.03246749284913294,1.727018117904663,0.16609420288520702,manhattan,70,0.8056309113338151,0.7893967157243724,0.7951238879673519,0.7935526309116742,0.7957397885038535,0.7958887868882134,0.005350156489942396,117,0.7999177473220035,0.8040005442796693,0.8031101106957428,0.8033648387153326,0.8021757447678265,0.8025137971561149,0.001424361803817681
0.20503439903259277,0.016322670775562244,1.694630765914917,0.18384456064367452,manhattan,71,0.8050493805398242,0.7887331930816612,0.7943879121984945,0.7927097680919659,0.7952026466142518,0.7952165801052395,0.005397948921499825,118,0.7991875957734353,0.8032087730354143,0.802216762889981,0.8025283404947492,0.8013965744141552,0.801707609321547,0.0013880591130805055
0.23646945953369142,0.05056609144437782,1.07693772315979,0.13447141150395564,euclidean,41,0.803109911678379,0.789447675567654,0.792923237932211,0.7938923612388351,0.794297023243287,0.7947340419320732,0.004522815189582207,119,0.8035176496339707,0.8067022465472055,0.8062342219156217,0.8070878281997267,0.806317017471132,0.8059717927535314,0.001264117516997714
0.19560904502868653,0.007804891769167471,1.6880886554718018,0.11559878527352996,manhattan,72,0.8045274143902652,0.7880322326475461,0.7937325383370897,0.7918863578979599,0.794606825803481,0.7945570738152685,0.005473505293164575,120,0.7984528947927823,0.8024559411639474,0.801410974212064,0.8017036226010281,0.800617804535611,0.8009282474610867,0.0013705345975908965
0.19730629920959472,0.008575904085788521,1.6859635829925537,0.13786882229160966,manhattan,73,0.8039215037486463,0.7872990553193485,0.7931005058004732,0.7910883494154467,0.7940143444039041,0.7938847517375637,0.005523757600420521,121,0.7976908671037055,0.8017739283343284,0.8006010492964859,0.8008507346945108,0.7998835041033587,0.8001600167064777,0.0013747342148580693
0.013309526443481445,0.002977137085221185,47.84184060096741,5.249324623030795,cosine,8,0.8039428160858774,0.7890316904519572,0.7919003851988099,0.7880149143244353,0.796325912533774,0.7938431437189708,0.0058148116734810466,122,0.8430713680903282,0.8465973383634308,0.8452805908938232,0.8467932319525868,0.8465965189631474,0.8456678096526632,0.0014060261103197589
0.20251035690307617,0.005983344000687562,1.0675600528717042,0.06719936081125022,euclidean,42,0.8020058907445903,0.7881351418951834,0.791556569944872,0.7926784904497394,0.7928080266155659,0.7934368239299902,0.004605269791222285,123,0.8020726686254095,0.8052712359188438,0.8047974458674436,0.8056422421768618,0.8047748159729707,0.8045116817123059,0.0012613306613442213
0.19845280647277833,0.007659707213590344,1.8469674587249756,0.22582173360308253,manhattan,74,0.8033600774868346,0.7867154999774436,0.7924465768808322,0.7902258904339529,0.793457991945627,0.7932412073449381,0.005563217752452092,124,0.7969264176570847,0.8011217026474529,0.7998263561992193,0.7999588229187674,0.7990834355300254,0.79938334699051,0.0013910973169843875
0.2124497890472412,0.015589069065616173,1.861748456954956,0.1108001584898249,manhattan,75,0.8028768049189858,0.7860937415475663,0.7916778518927158,0.7894172845006755,0.7928202623634506,0.7925771890446789,0.005638618044955773,125,0.7962734429703017,0.8003932499354338,0.7989406802206733,0.7991741341575431,0.7982924859497749,0.7986147986467454,0.0013540883190062804
0.20519204139709474,0.007950603700261289,1.0628897666931152,0.0694000193864193,euclidean,43,0.8008473029284366,0.786805113043312,0.7900516488676356,0.7915641750034681,0.7913698508123514,0.7921276181310407,0.0046810958380430695,126,0.800641688026686,0.8037752975749006,0.8032279895275252,0.804147462634419,0.8032646486296465,0.8030114172786356,0.0012329443248653678
0.2107748031616211,0.016454035095086438,1.6363076210021972,0.04737213285147655,manhattan,76,0.8023616481960447,0.7854374125428547,0.7908488159360447,0.7887001385747299,0.7922136351005129,0.7919123300700374,0.005703557267520697,127,0.7956288156957868,0.7997087506943944,0.7981440522285468,0.7984260598631252,0.7976443083010618,0.7979103973565831,0.0013289842292377196
0.21078505516052246,0.011072329755403214,1.823367166519165,0.04308007813697356,manhattan,77,0.8016906747556706,0.784715941276911,0.7900823318692463,0.7880876345883661,0.7915612705239263,0.7912275706028241,0.005712442394642165,128,0.7949215171615811,0.7989983999030005,0.7974052199827194,0.7977678562470129,0.7969619710357322,0.7972109928660093,0.001330139525536728
0.20843963623046874,0.014794325360855011,1.1111595153808593,0.14762367818127428,euclidean,44,0.799549824619547,0.7856760897391027,0.7886166741229123,0.7903786582347201,0.7899690091007707,0.7908380511634105,0.004657072780679025,129,0.7991618326697603,0.8024653435051552,0.801725731965572,0.8027589491272653,0.8017227284663556,0.8015669171468216,0.001269806348976107
0.19662532806396485,0.0066546777601141725,1.7708580017089843,0.1314921085398691,manhattan,78,0.8011381309845589,0.7841005581524896,0.7893450254314339,0.7874158324365113,0.7908330592390512,0.790566521248809,0.005745564301128509,130,0.7941789389001781,0.7982184198654514,0.796696365961934,0.7970727334234013,0.7961699880547592,0.7964672892411448,0.0013274360657786056
0.19076991081237793,0.001990974817904495,1.8079025745391846,0.06318859324506074,manhattan,79,0.8003905756700548,0.7834366267254642,0.7886287952694877,0.7868611467453864,0.7901073616967973,0.7898849012214381,0.005704731747467351,131,0.7934261357159758,0.7975428516585669,0.7960761691913797,0.7965092941156408,0.7954764457162666,0.7958061792795659,0.0013679640027813276
0.012104463577270509,0.0029015980076975588,45.4896116733551,4.706303304195225,cosine,9,0.7990417986343936,0.7859967846844571,0.7875481687569363,0.783773197562587,0.7918491669246985,0.7896418233126146,0.0053915186369894305,132,0.8346893560266597,0.8383884045466548,0.8371218494822494,0.8385415021112108,0.8378393138926763,0.8373160852118902,0.0014044726637751437
0.21654086112976073,0.02371221189394249,1.1303103923797608,0.12775253112336288,euclidean,45,0.7983187850483119,0.7844461116886918,0.7872307847250074,0.7891917932186218,0.7887324726272773,0.789583989461582,0.00467142190977112,133,0.7976056218382684,0.801077008959538,0.8002759996614062,0.8013039143017975,0.800272286580155,0.800106966268233,0.0013180511726685396
0.20371246337890625,0.006467798695845304,1.853672456741333,0.14624766922139915,manhattan,80,0.7997577744337453,0.7828358393260383,0.7879035173924804,0.786360130358497,0.7895080885072161,0.7892730700035955,0.0056882878128893845,134,0.792766077023845,0.7967926328047898,0.7954352190292325,0.7959346613625055,0.7947764502431784,0.7951410080927103,0.0013577562214841371
0.21336717605590821,0.012694457007869503,1.8334922313690185,0.11200663290989847,manhattan,81,0.799191086283416,0.7822830774255762,0.7872522727345166,0.7857932726652659,0.7888614171669872,0.7886762252551524,0.005688725587955136,135,0.7921597673190278,0.7961364598765805,0.7947859282391048,0.7953652102173845,0.7940258616492659,0.7944946454602727,0.0013571807121449018
0.20653996467590333,0.008932158058220237,1.1148946285247803,0.09399780613407496,euclidean,46,0.796928336143006,0.7831358959542495,0.7858627481641874,0.7880827560983052,0.787527699063777,0.7883074870847049,0.004641114415093407,136,0.7960741422530514,0.7996896459610663,0.7989290504703649,0.7998408559653482,0.7988849269984716,0.7986837243296605,0.0013609862596402908
0.19585819244384767,0.008168118524666174,1.841303014755249,0.1066205746253815,manhattan,82,0.7986220643800999,0.781686746089766,0.786614057531319,0.7851491965608413,0.7882931806268202,0.7880730490377693,0.005706007666935478,137,0.7915120981775007,0.7955022720745846,0.7941185299506816,0.7946925176172874,0.7933846161452538,0.7938420067930616,0.0013560232214400324
0.2006016731262207,0.010096402031394615,1.884480094909668,0.23383697128300973,manhattan,83,0.7981313455997097,0.7811491442746672,0.7860804890353765,0.7846121051827737,0.7878022441553957,0.7875550656495844,0.00572346077053311,138,0.7908325122236313,0.7948541195746,0.7935674420903405,0.79413474799612,0.7927592243694735,0.7932296092508331,0.0013812875922215343
0.1970831871032715,0.007910251286011269,1.09675931930542,0.09772953600343708,euclidean,47,0.7957892713977469,0.7820156546858134,0.7848283846980466,0.7868422288711173,0.7864614867018431,0.7871874052709135,0.004624936487294813,139,0.7947027315223724,0.7983296806425492,0.797579509176357,0.7985294473269663,0.7975073045593505,0.7973297346455192,0.0013736277745137328
0.19221343994140624,0.0016844778471773077,1.8489611148834229,0.10284340340249977,manhattan,84,0.7976118541030475,0.7806625895191771,0.7855274347977363,0.7839623629816068,0.7873969075057028,0.7870322297814542,0.005732752354868645,140,0.7902849570831421,0.7943532499304882,0.7929864188503473,0.7936133844849893,0.7921974311213225,0.7926870882940579,0.0013952574325365045
0.20270247459411622,0.0046219644843286355,1.8611132621765136,0.0688705071264376,manhattan,85,0.7970267418618928,0.7802201071789108,0.7849016294680004,0.7834332353012101,0.7868403097094698,0.7864844047038968,0.005697785127199166,141,0.7896674300370635,0.793850799316312,0.7923366353840811,0.7930076485389201,0.7916322585722712,0.7920989543697295,0.0014199502542189856
0.2111353397369385,0.015096948955484937,1.114226484298706,0.06565511477403181,euclidean,48,0.7946490206872403,0.780862322473555,0.783667069318776,0.7858521528939163,0.7853332709813143,0.7860727672709604,0.004627823802824914,142,0.7934240945663185,0.7969120003556105,0.7962503370091996,0.7971721835895507,0.7961202377680399,0.7959757706577438,0.0013353080733241283
0.2076629638671875,0.014450633160645428,1.9399555683135987,0.11244448724180597,manhattan,86,0.7963893489705614,0.7797848512467901,0.784319286655037,0.7829125599526423,0.7862476142300703,0.7859307322110202,0.00563845816025229,143,0.7890555307292808,0.7933649572386664,0.7917614012276561,0.7923379938087796,0.7910704944806649,0.7915180754970096,0.001442698937138046
0.01390995979309082,0.0025001211038169304,46.66132569313049,3.310099532668229,cosine,10,0.7949113042168209,0.783060465759023,0.7833739558677579,0.7803467303352237,0.7870347547778678,0.7857454421913387,0.005052810883980052,144,0.8274813397796945,0.8311296063558931,0.8297504360174277,0.8316655721781682,0.830172507260726,0.8300398923183818,0.0014476100618869882
0.19172496795654298,0.007211398674472916,1.8930973529815673,0.11037859881333233,manhattan,87,0.7959299414137972,0.7793186263737085,0.783776395359557,0.7824416503845327,0.785729511739496,0.7854392250542184,0.0056453800722082986,145,0.7885424123427185,0.7928260999969572,0.7910850901911467,0.791768374392518,0.7905255760186524,0.7909495105883986,0.0014271895494624893
0.20506014823913574,0.007520007184618665,1.1688054084777832,0.09267028943932755,euclidean,49,0.7934184998879388,0.7798885187101616,0.782445157210334,0.7845962129103858,0.7843461105884398,0.784938899861452,0.004562840173864034,146,0.7921645816820742,0.7956057052431947,0.795023980862213,0.7957566029693857,0.7948767103804862,0.7946855162274706,0.0013038557534219399
0.1993100643157959,0.004704312554759185,1.9983939170837401,0.04224070279958912,manhattan,88,0.7954272471704174,0.7788086420371488,0.7833065845179954,0.781986619228503,0.7851369789336082,0.7849332143775346,0.005639237151907515,147,0.7879195206296132,0.7922706956232635,0.7905184505993462,0.7912401736375925,0.7899695845574103,0.7903836850094451,0.0014530057719250753
0.1941384792327881,0.004468907287766718,1.9945129871368408,0.2518191321471587,manhattan,89,0.7948380106320914,0.7783448626447158,0.782820129509858,0.7815481234961018,0.7846670143078319,0.7844436281181199,0.005591202451767455,148,0.7872775956678492,0.7916959214365625,0.7899324772526937,0.7907736533376287,0.7893707651232486,0.7898100825635965,0.0014903910253221408
0.20574746131896973,0.009619991186521801,1.9893567562103271,0.12437037045942942,manhattan,90,0.7942397341094762,0.7778562088192165,0.782353281819879,0.7810032668415625,0.7843332389850854,0.7839571461150439,0.0055568386882717076,149,0.7866244227837312,0.7911600089917851,0.7894073889755541,0.7903216011857866,0.7888834747749272,0.7892793793423568,0.0015391501206914716
0.2051762104034424,0.013344379550993088,1.2052833557128906,0.10983338907681886,euclidean,50,0.7921801552051327,0.7789936319672053,0.781286255021721,0.7834837561052269,0.7832685396839898,0.783842467596655,0.004472595030387926,150,0.7908781432878198,0.7944533182926705,0.7938441349577295,0.7944668242827839,0.7936665084248772,0.7934617858491763,0.0013309056990031946
0.19793710708618165,0.004624352456100409,2.005581998825073,0.08603464753484061,manhattan,91,0.7936388282828797,0.7773934318945916,0.7819260222761918,0.7805566253709265,0.7839461484089256,0.783492211246703,0.005503192130704265,151,0.7860132850247679,0.7906610353988464,0.7889142472396171,0.7897605607666218,0.7883794032329898,0.7887457063325686,0.0015701671984778669
0.19248218536376954,0.006554455093937076,2.0017324924468993,0.13817645930405215,manhattan,92,0.7930161640416131,0.7768654319405213,0.781384331856064,0.7800937024361553,0.7835947215016654,0.7829908703552039,0.005465650800742622,152,0.7853391303825317,0.7901290324049595,0.7883622030772066,0.7892024636517156,0.7878851291119494,0.7881835917256725,0.0016146071793233915
0.2087740421295166,0.01365904554461813,1.1733906745910645,0.09731413495200096,euclidean,51,0.7912472685142725,0.7780573539803336,0.7802201815283416,0.7824233427454441,0.782401790785745,0.7828699875108274,0.004489553429332484,153,0.7897190933883627,0.7932905817645545,0.7926188023696312,0.7932210979012639,0.7925663545287817,0.7922831859905188,0.0013162004896887735
0.015023088455200196,0.003220037859410451,46.83763604164123,3.6713676649909126,cosine,11,0.7917832270900506,0.7799518954279592,0.7802227521660028,0.7769782181980791,0.7837859095204333,0.782544400480505,0.005098838698416908,154,0.8210197455179135,0.8244282226623155,0.823510971675858,0.8253327692379159,0.8237361992092864,0.8236055816606578,0.0014403107786168624
0.20547270774841309,0.005660405363198472,1.9706699848175049,0.0447113048188878,manhattan,93,0.7923644161701485,0.7762929652732922,0.7810202881284374,0.779645368550241,0.7831723873167865,0.7824990850877811,0.005415248007832966,155,0.7846466216122909,0.7895438331951488,0.7878916622282212,0.7886720005329111,0.7873760602212667,0.7876260355579677,0.0016602375229217963
0.2156702995300293,0.023974523284790255,2.0507701873779296,0.21848308259461735,manhattan,94,0.7917204854941375,0.7757459127401909,0.780494424677976,0.779196906768493,0.7828111706134798,0.7819937800588554,0.0053737014940483455,156,0.7840349868161448,0.788898337903971,0.7873924062526483,0.7881665990003165,0.7868639407913463,0.7870712541528853,0.0016675162493653547
0.20489325523376464,0.006290230344294014,1.1615886211395263,0.11826446322859306,euclidean,52,0.790242642803832,0.7773557030822714,0.779226506710048,0.7813172184557385,0.7814725289073692,0.7819229199918519,0.004425327762628681,157,0.7886179809127147,0.7922539096669976,0.7914960447748238,0.7920202188320453,0.7914584366041417,0.7911693181581446,0.0013114901597572766
0.2121291160583496,0.02557239292030215,2.1158729553222657,0.41537873339840425,manhattan,95,0.7911518572934636,0.7752444762161042,0.7800167742001121,0.7786746867223375,0.7822301210529674,0.7814635830969968,0.005347872973669566,158,0.7834176155382735,0.7883126006974162,0.7869051615799775,0.7876479085085013,0.7863549391815164,0.7865276451011369,0.0016903068650940766
0.2048342227935791,0.008687147459561076,1.2403812408447266,0.09204958970322318,euclidean,53,0.7893107073438062,0.7766651393880996,0.778284209537342,0.7803139395782988,0.7805029337968467,0.7810153859288786,0.004380661160020674,159,0.7875658492244269,0.7911912603139183,0.7904813685792448,0.7909845435877566,0.790286964880665,0.7901019973172023,0.0013096231899420213
0.22627038955688478,0.03495110512434106,2.0623966217041017,0.14561928425647003,manhattan,96,0.7906252320539178,0.7746952095220948,0.7795346317507188,0.7781773433460228,0.7817275738546718,0.7809519981054852,0.005348420562351283,160,0.7827912329472245,0.7877867053989138,0.7864078933533728,0.7870869610654113,0.7858732391018417,0.7859892063733527,0.0017234761002318502
0.20124025344848634,0.006699694495402653,2.0131083488464356,0.0621326575746056,manhattan,97,0.7900817826062313,0.774167872758369,0.7790912956248371,0.777627191926454,0.7812013033624099,0.7804338892556603,0.005340671134133952,161,0.7822642146576892,0.7872668260645587,0.7858489924020656,0.7866264153602154,0.7853593040527472,0.7854731505074553,0.0017319803265435463
